isrc,artist,artist_id,track_name,track_spotify_id
DEUM72206981,LEWIS CAPALDI,4GNC7GD6oZMSxPGyXy4MNB,HOW I'M FEELING NOW,5CcfIvFHULvnM0ST4nzRRN
GB1102102278,GEORGE EZRA,2ysnwxxNtSgbb9t1m2Ur4j,COME ON HOME FOR CHRISTMAS,4ofwffwvvnbSkrMSCKQDaC
GBKPL1778698,LEWIS CAPALDI,4GNC7GD6oZMSxPGyXy4MNB,BRUISES,4Of7rzpRpV1mWRbhp5rAqG
GBAYE2101058,PINKPANTHERESS,78rUTD7y6Cy67W1RVzYs7t,JUST FOR ME,1Vrj9Vcbb0lOG94pQbYvzv
GBAHT8703085,POGUES FT KIRSTY MACCOLL,2wzMOQwNT6ZvVB4amvhFAH,FAIRYTALE OF NEW YORK,3VTNVsTTu05dmTsVFrmGpK
USUG12004699,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,WILLOW,0lx2cLdOt3piJbcaXIV74f
GBUM72103423,YEARS & YEARS/GALANTIS,5vBSrE1xujD2FXYRarbAXc,SWEET TALKER,6FRxFke9VsjXmibGgSeKki
USUM72200695,EM BEIHOLD,7o2ZQYM7nTsaVdkXY38UAA,NUMB LITTLE BUG,3o9kpgkIcffx0iSwxhuNI2
NLM5S1800214,MARTIN GARRIX FT KHALID,60d24wfXkVzDSfLS6hyCjZ,OCEAN,3nc420PXjTdBV5TN0gCFkS
GBUM71900522,JAX JONES/MARTIN SOLVEIG/BEER,4Q6nIcaBED8qUel8bBx6Cr,ALL DAY AND NIGHT,5naYe7rLMZcLfO1DKg48MK
QZTVM2205058,STRANDZ,33X2jfLSVyDevoksJjRZoS,US AGAINST THE WORLD,4TaS4giQQK01vKzBB40AEY
GBUM72202219,BENZZ,2GYIFLUsVVHPPUzOfJndRh,JE M'APPELLE,6A3SB2C4U6JtCavQOXLYNN
USUM71918727,SELENA GOMEZ,0C8ZW7ezQVs4URX5aX7Kqx,LOSE YOU TO LOVE ME,4l0Mvzj72xxOpRrp6h8nHi
USMC17201006,NEIL DIAMOND,7mEIug7XUlQHikrFxjTWes,SWEET CAROLINE,5wlYwHnrMCeEnhMmy1b6H6
USUMV1800305,DJ SNAKE/GOMEZ/CARDI B/OZUNA,540vIaP2JwjQb9dm3aArA4,TAKI TAKI,0KoiMHhqKLoL4xM54rcWYY
GBAHS1800662,CHARLI XCX FT TROYE SIVAN,25uiPmTg16RbhZWAqwLBy5,1999,05mAIVLkIWc2d1UBYZBCp8
GBUM72102420,BECKY HILL & DAVID GUETTA,4EPJlUEBy49EX1wuFOvtjK,REMEMBER,4laAKIq9ZxBCwf99rauPYb
GBMA21868469,DARKOO & ONE ACEN,4QSTyDpxsKmv3UfavVUImR,GANGSTA,0yoXHeL4gJg0DNheK4xqJB
GBAYE2202560,PINKPANTHERESS,78rUTD7y6Cy67W1RVzYs7t,BOY'S A LIAR,3NanY0K4okhIQzL33U5Ad8
UKWLG2200001,DAVID GUETTA/HILL/HENDERSON,1Cs0zKBU1kc0i8ypK3B9ai,CRAZY WHAT LOVE CAN DO,7yygpUoUnSp7Ob2eVRMAFl
USMC14246497,BING CROSBY,6ZjFtWeHP9XN7FeKSUe80S,WHITE CHRISTMAS,4dyR0vcsMTXtmAPrIQfl2c
GBAHS2100680,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,VISITING HOURS,76sTmH1tYSw4MqhXTi6LHu
USQX91902803,24KGOLDN,6fWVd57NKTalqvmjRd2t8Z,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq
USAT21811659,CARDI B & BRUNO MARS,4kYSro6naA4h99UJvo89HB,PLEASE ME,0PG9fbaaHFHfre2gUVo7AN
USWB11902408,DAN & SHAY FT JUSTIN BIEBER,7z5WFjZAIYejWy0NI5lv4T,10000 HOURS,6tpKWKiK6nwGHcc4CA3wpC
DEC691800534,JAMES ARTHUR,4IWBUUAFIplrNtaOHcJPRM,EMPTY SPACE,6GFfDRG1Sff3IZaD0TYro4
GBUM71900581,DAVE FT J HUS,6Ip8FS7vWT1uKkJSweANQK,DISASTER,3rqmxZNh2BRgJ3BiCPFTSG
USUM71808583,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,BREATHIN,4vlnIIEJCooktVkmXtpjgZ
GBUM72206309,SUB FOCUS & DIMENSION,0QaSiI5TLA4N7mcsdxShDO,READY TO FLY,0a2cA9H6KuOsoHLCnjl6YL
GBHMU1800168,DALTON HARRIS FT JAMES ARTHUR,33jj0tW4yX7mnywIwPAtGV,THE POWER OF LOVE,1btYqMyo7cj4rDdn0G47bg
GBAHT1600301,DUA LIPA,6M2wZ9GZgrQXHCFfjv46we,IDGAF,76cy1WJvNGJTj78UqeA5zr
GBAYE2000842,S1MBA FT KSI,71jSVPQ6yskfyvWeiwvT5s,LOOSE,5VTB2CE1yQHFZyiYMXsjde
GBUM71808052,MABEL,1MIVXf74SZHmTIp4V4paH4,DON'T CALL ME UP,5WHTFyqSii0lmT9R21abT8
GBUM71902007,MOSTACK FT DAVE & J HUS,14H15rElxdGClICOZXEYHP,STINKING RICH,6YSsSzRV6fiITssNkIAxHi
UK6KW2000395,LADBABY,0gWa2AiDlbvF24aqoLT2c1,DON'T STOP ME EATIN',7IWfk1xfBprLxynxTeXW37
USAT21704621,LOREN ALLRED,0LyOADBjj28cbvJWTXUEGA,NEVER ENOUGH,0Gl5s8IhMmQE5YQwM8Qx1J
USUM72004306,LADY GAGA & BLACKPINK,1HY2Jd0NmPuamShAr6KMms,SOUR CANDY,6R6ZoHTypt5lt68MWbzZXv
GB2DY2100363,K-TRAP,39XT9gMoNmMCOlvTTR273m,WARM,0h67w8nvVRIq5jOm4YO2Da
USAT21801270,CARDI B,4kYSro6naA4h99UJvo89HB,BE CAREFUL,2Yl4OmDby9iitgNWZPwxkd
GBAHS1900645,STORMZY,2SrSdSvpminqmStGELCSNd,VOSSI BOP,5DXKtoZLm31msT7tNGNHLG
USUG12101044,DRAKE,3TVXtAsR1Inumwj472S9r4,WHAT'S NEXT,3mDFLytDotXo2p0rvfGbkA
GBUM71906399,M HUNCHO,491U1PrV1EoQuhM0aUCn9r,PEE PEE,5iwXbChKtH2OB6a1fxmp7R
GBUM72205030,ELTON JOHN & BRITNEY SPEARS,3PhoLpVuITZKcymswpck5b,HOLD ME CLOSER,72yP0DUlWPyH8P7IoxskwN
QZDA51839408,BLUEFACE,3Fl1V19tmjt57oBdxXKAjJ,THOTIANA,5GBuCHuPKx6UC7VsSPK0t3
USWB12000762,PARTYNEXTDOOR & RIHANNA,2HPaUgqeutzr3jx5a9WyDV,BELIEVE IT,6WHZvtFnceMMv08gUCHR0y
USUG12001904,JUICE WRLD & MARSHMELLO,4MCBfE4596Uoi2O4DtmEMz,COME & GO,2Y0wPrPQBrGhoLn14xRYCG
TCAFZ2293638,GAME FT KANYE WEST,0NbfKEOTQCcwd6o7wSDOHI,EAZY,6Ab81Bs9fcOwaTYuBsUUpI
USUG12106685,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,SACRIFICE,1bHizAfCZXZFEkbnoOx7ft
GBUM72202558,BRU-C,7GDrXlpRrdG29o4n0pNR5D,NO EXCUSES,6g6HcrDQGdf6cui2iHmHqz
USUG12208783,METRO BOOMIN/FUTURE/BROWN,0iEtIxbK0KxaSlF7G42ZOp,SUPERHERO (HEROES & VILLAINS),0vjeOZ3Ft5jvAi9SBFJm1j
GBARL1800469,EO,0M42FTSaBb8W0laID5CR0U,GERMAN,7cwLbWHs42c8JmrW9BJZos
USUG11901618,DERMOT KENNEDY,5KNNVgR6LBIABRIomyCwKJ,OUTNUMBERED,6UjZ2Yx2g2a52XxiA8ONxZ
CYA112001102,TIESTO & CHARLI XCX,2o5jDhtHVPhrJdv3cEQ99Z,HOT IN IT,3Z7CaxQkqbIs1rewKi6v4W
QMCE31801827,YNW MELLY,1cNDP5yjU5vjeR8qMf4grg,MURDER ON MY MIND,7eBqSVxrzQZtK2mmgRG6lC
GBAYE2000999,DUTCHAVELLI FT M1LLIONZ,2tPR06hLUvH5aIY3JXNIxY,COOL WITH ME,3VEDupCFaDOjAAYdUeElqw
QM4TX2001949,BTS,3Nrfpe0tUJi4K4DXYWgMUX,ON,0fZRNhPJ4AGmwY7rkpdbqK
USSM12209320,LIL NAS X,7jVv8c5Fj3E9VhNjxT4snq,STAR WALKIN',38T0tPVZHcPZyhtOcCP7pF
GBUM71800362,LIAM PAYNE & J BALVIN,5pUo3fmmHT8bhCyHE52hA6,FAMILIAR,0Y4hwUppbGc8aIBmiTz30A
USUM72020441,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,POV,3UoULw70kMsiVXxW0L3A33
KRE671700001,PINKFONG,7cTXfwpe9peK0UE1bZyIWZ,BABY SHARK,5ygDXis42ncn6kYG14lEVG
GBAHS2100222,ANNE-MARIE & NIALL HORAN,1zNqDE7qDGCsyzJwohVaoX,OUR SONG,7LuRF5cdbsgBq4GQFC5ZHt
USRC12001480,CHRIS BROWN & YOUNG THUG,7bXgB6jMjp9ATFy66eO08Z,GO CRAZY,2cKJmkbLEg5zcar0QpioUw
GBARL1702291,PALOMA FAITH,4fwuXg6XQHfdlOdmw36OHa,MAKE YOUR OWN KIND OF MUSIC,5jsFFhABp2FkasGr4QcQd6
GBUM72107603,ARRDEE,7m0BsF0t3K9WQFgKoPejfk,FLOWERS (SAY MY NAME),2jjsIpj4OG68TpojNlZcE6
ZZOPM2237319,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,DOJA,3LtpKP5abr2qqjunvjlX5i
QMJMT1902056,J COLE,6l3HvQ5sa6mXTsMTB19rO5,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8
GB2GX1900156,DIGGA D,57n1OF36WvtOeATY6WQ6iw,NO DIET,3HUb7feX3gdnzZVEHy5yFj
USAT21704210,SIA,5WUlDfRSoLAfcVSX1WnrxN,SANTA'S COMING FOR US,1N1ZpYUJc9fwrqk53FGgWv
GBUM72102728,RAIN RADIO/DJ CRAIG GORMAN,2T8o1YNgbgsE41xb62AlRY,TALK ABOUT,1olCzMxaeiQKNO64ssWVGr
USA2P2251865,JIMIN,1oSPZhvZMIrWW5I41kPkkY,LIKE CRAZY,3Ua0m0YmEjrMi9XErKcNiR
QMJMT1801760,CARTERS,4fpTMHe34LC5t3h5ztK8qu,APES**T,0B08s1tLWCXoFmGP0vIubM
QM7282022872,BTS,3Nrfpe0tUJi4K4DXYWgMUX,DYNAMITE,5QDLhrAOJJdNAmCTJ8xMyW
QMCE32200039,GUNNA/FUTURE/YOUNG THUG,2hlmm7s2ICUX0LVIhVFlZQ,PUSHIN P,3XOalgusokruzA5ZBA2Qcb
USUG12001124,DERMOT KENNEDY,5KNNVgR6LBIABRIomyCwKJ,GIANTS,43CHdbHYdcbUWP10UFKyZ7
USSM12206232,BEYONCE,6vWDO969PvNqNYHIOW5v0m,CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS
USUG12105423,JUICE WRLD,4MCBfE4596Uoi2O4DtmEMz,ALREADY DEAD,1hB3M3POeKMLxcEFEvPeqU
USRE10400888,GREEN DAY,7oPftvlwr6VrsViSDV7fJY,AMERICAN IDIOT,6nTiIhLmQ3FWhvrGafw2zj
GBAYE1800222,BANX & RANX/ELLA EYRE/BANE,2uFC1dAj5b0YU7vulKNZ0p,ANSWERPHONE,0uggj1kk1JCmsiYgdmyGjv
USAT22203706,LIZZO,56oDRnqbIiwx4mymNEv7dS,2 BE LOVED (AM I READY),2rmwqU7yzTvzkiaRV53DpT
SEUM71301326,AVICII,1vCWHaC5f2uS3yhpwWbIA6,WAKE ME UP,0nrRP2bk19rLc0orkWPQk2
GBUM72105218,POTTER PAYPER/TIGGS DA AUTHOR,7bZpYWk0ZZN7CkOeXbAY0Z,GANGSTERITUS,2Gg9UhRTym4rztR9vU0Pvu
GB2DY1900693,D-BLOCK EUROPE,5VadK1havLhK1OpKYsXv9y,NO CELLULAR SITE,5A5HUdwGAlJLC9vg5Dyhio
GB1101900897,REMEDEE FT NOT3S & YOUNG ADZ,6KImCVD70vtIoJWnq6nGn3,LOVE OF MY LIFE,1mw0RgNXIpYRyyCdBQbLgA
USATV2003257,TIESTO,2o5jDhtHVPhrJdv3cEQ99Z,THE BUSINESS,6f3Slt0GbA2bPZlz0aIFXN
GB1101900800,HEADIE ONE,6UCQYrcJ6wab6gnQ89OJFh,BOTH,4OENnoidV0h8gJV6bhrw7r
GBMA22056410,TOBI & MANNY FT JANELLE,50y1BeMwfz8MCB3YfH9qoj,DESTINED FOR GREATNESS,2NlDF79eSeqe5FwmoVNdnG
GBAHS2201130,ED SHEERAN,6eUKZXaKkcviH0Ku9w2n3V,CELESTIAL,4zrKN5Sv8JS5mqnbVcsul7
USAT22004479,JASON DERULO,07YZf4WDAMNwqr4jfgOZ8y,TAKE YOU DANCING,59qrUpoplZxbIZxk6X0Bm3
DED160000096,BONEY M,54R6Y0I7jGUCveDTtI21nb,MARY'S BOY CHILD/OH MY LORD,4BwMNlmPNWe13ukUUOh9zy
USUG12004700,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,CHAMPAGNE PROBLEMS,0sY6ZUTh4yoctD8VIXz339
USRC11901588,CHRIS BROWN/JUSTIN BIEBER/INK,7bXgB6jMjp9ATFy66eO08Z,DON'T CHECK ON ME,7ILEWkpfdK6AjH2D7jppWk
GBARL2001151,HEADIE ONE FT YOUNG T & BUGSEY,6UCQYrcJ6wab6gnQ89OJFh,PRINCESS CUTS,63Sb1AMnhb37DR59uXZdQd
GBK3W2202316,1975,3mIj9lX2MWuHmhNCA7LSCW,OH CAROLINE,14dJexYlvd3t3XAtD1pYW1
GBAHS1901369,STORMZY/ED SHEERAN/BURNA BOY,2SrSdSvpminqmStGELCSNd,OWN IT,4QPEwDdOMhY7rNS05mTyMR
USUM72017013,JUSTIN BIEBER FT CHANCE,1uNFoZAHBGtllmzznpCI3s,HOLY,5u1n1kITHCxxp8twBcZxWy
GBUM72104337,DAVE,6Ip8FS7vWT1uKkJSweANQK,IN THE FIRE,3mtaSob1BQO4HMSA8lWKRt
GBAYE7300088,WIZZARD,7823Dim2TzjiQQ9wRQxyi9,I WISH IT COULD BE CHRISTMAS EVERYDAY,1mH6tZC6iXIHPI6EixCwxw
GB2DY2000411,D-BLOCK EUROPE,5VadK1havLhK1OpKYsXv9y,WE WON,0ZuxejrBpwU8J21pbYHjrH
GBARL1701370,GEORGE EZRA,2ysnwxxNtSgbb9t1m2Ur4j,PRETTY SHINING PEOPLE,2JVwsN6viHjR9t5pCPQ4Br
TCADE1707724,BAZZI FT CAMILA CABELLO,4GvEc3ANtPPjt1ZJllr5Zl,BEAUTIFUL,5TVirkSwFEXF1nLJEebe2I
GB1102100074,FREDO FT SUMMER WALKER,3rbtPd0NcvhO2AzMfzx90z,READY,0XDlwVNtd6wvp3PGGsghqf
GB2DY2100832,D-BLOCK EUROPE FT AJ TRACEY,5VadK1havLhK1OpKYsXv9y,MAKE YOU SMILE,7au23Qf6zRs72N3RztqUQe
GBARL1801597,FREDO FT DAVE,3rbtPd0NcvhO2AzMfzx90z,ALL I EVER WANTED,4jPNeDjE1uqswNYqHyyozA
USUG12002835,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,THE 1,0Jlcvv8IykzHaSmj49uNW8
USSM11901360,ZARA LARSSON,1Xylc3o4UrD53lo9CvFvVg,DON'T WORRY BOUT ME,507tQXutCPYNFkpOq8tmKF
USSM10018232,FRANK SINATRA,1Mxqyy3pSjf8kZZL4QVxS0,LET IT SNOW LET IT SNOW LET IT SNOW,4kKdvXD0ez7jp1296JmAts
USUM72204098,SHAWN MENDES,7n2wHs1TKAczGzO7Dd2rGr,WHEN YOU'RE GONE,0U1W2LZVUX7qTm7dDpqxh6
QM24S2103302,BRENT FAIYAZ FT DRAKE,3tlXnStJ1fFhdScmQeLpuG,WASTING TIME,6N9U1wkWniSXD4TKD4ln0h
GBUM72205880,CIAN DUCROT,49jTY62Cpw3RYo4dLuG43W,I'LL BE WAITING,0JIhRhZPF5j5dx0FGqTWxy
KSA012239180,FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,CUPID,5mg3VB3Qh7jcR5kAAC4DSV
USWB11701186,BEBE REXHA FT FLORIDA GEORGIA,64M6ah0SkkRsnPGtGiRAbb,MEANT TO BE,7iDa6hUg2VgEL1o1HjmfBn
GBAHS2201540,KSI FT OLIVER TREE,1nzgtKYFckznkcVMR3Gg4z,VOICES,2LWJ0zNei0z2WjHHwSNUkx
USCM51800136,NICKI MINAJ FT ARIANA GRANDE,0hCNtLu0JehylgoiP8L4Gh,BED,4ZUfbHQOBeEOyf6EArWXA3
USUV72101303,JUSTIN BIEBER,1uNFoZAHBGtllmzznpCI3s,GHOST,6I3mqTwhRpn34SLVafSH7G
USUG12100638,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,MR PERFECTLY FINE (TAYLOR'S VERSION),2CYVETnhM9aytqrazYYwrK
GBF088400001,BAND AID,35S20clEkkSNUo23ViaslZ,DO THEY KNOW IT'S CHRISTMAS,4Yg2w0P29BBBMixyeNjDtj
US39N2202101,CENTRAL CEE,5H4yInM5zmHqpKIoMNAx4r,ONE UP,6R6ZS5HYH4RdXkjEwEJO5R
GBUM71906405,BASTILLE,7EQ0qTo7fWT7DPxmxtSYEc,CAN'T FIGHT THIS FEELING,6lYNtepnbJVzR0tAxj2lW7
DEUM71906724,TOPIC FT A7S,0u6GtibW46tFX7koQ6uNJZ,BREAKING ME,3H7ihDc1dqLriiWXwsc2po
USUM71804955,SHAWN MENDES FT KHALID,7n2wHs1TKAczGzO7Dd2rGr,YOUTH,1h0yImRPIVAjhhHeNVlTuC
ZZOPM2002121,SKEPTA/CHIP/YOUNG ADZ,2p1fiYHYiXz9qi0JJyxBzN,MAINS,3kY7f3qkk184PsKPylIEes
GB1101901472,FREDO,66NVuzqdDSFyRWdjtO20U3,NETFLIX & CHILL,5AUT1zflTfUph7LfTu5zNl
USUM72105936,BILLIE EILISH,6qqNVTkY8uBg9cP3Jd7DAH,HAPPIER THAN EVER,4RVwu0g32PAqgUiJoXsdF8
GB1101300705,LEONA LEWIS,5lKZWd6HiSCLfnDGrq9RAm,ONE MORE SLEEP,78pn8k7RogKo2oxl0DyX6d
USUM71807761,KANYE WEST,5K4W6rqBFWDnAN6FQUkS6x,GHOST TOWN,7vgTNTaEz3CsBZ1N4YQalM
GB5KW1900082,WILEY/STEFFLON DON/SEAN PAUL,7k9T7lZlHjRAM1bb0r9Rm3,BOASTY,7cz506PyIgh2bMN90Mc8Tn
USUG11802208,DERMOT KENNEDY,5KNNVgR6LBIABRIomyCwKJ,POWER OVER ME,4tViDtaHuSLnh7HVJTrKhs
USUM71807679,KANYE WEST,5K4W6rqBFWDnAN6FQUkS6x,YIKES,1qsHYUd2c1wFGcn7e63QmG
USUG11901470,TAYLOR SWIFT,06HL4z0CvFAxyc27GXpf02,YOU NEED TO CALM DOWN,6RRNNciQGZEXnqk8SQ9yv5
GB1102000253,PS1 FT ALEX HOSKING,7bZGP9ijvv55LOENT634Mj,FAKE FRIENDS,0UBjV0qdhBKQLnl8tNXb9e
USQX92301932,TYLER THE CREATOR,4V8LLVI7PbaPR0K2TGSxFF,DOGTOOTH,0judK8TqYfvwUohBngUxrE
USSM11904230,Y2K & BBNOS,6USMTwO0MNDnKte5a5h0xx,LALALA,51Fjme0JiitpyXKuyQiCDo
USUYG1226220,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,WHOA (MIND IN AWE),7pdF27mSDuPWhppnHAmWHa
AUUM72200172,DEAN LEWIS,3QSQFmccmX81fWCUSPTS7y,HOW DO I SAY GOODBYE,5hnGrTBaEsdukpDF6aZg8a
KRA402000111,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,HOW YOU LIKE THAT,4SFknyjLcyTLJFPKD2m96o
USSM11807711,FRENCH MONTANA FT DRAKE,6vXTefBL93Dj5IqAWq6OTv,NO STYLIST,04MLEeAMuV9IlHEsD8vF6A
UK8E21800706,FREYA RIDINGS,5pDjmC5mRl7vDJhsjVwNfk,CASTLES,5tZWtGT65sMrDVPB5H444n
GB8KE2156402,VIBE CHEMISTRY,1L5GuSYb4gktP74dqFkJpi,BALLING,7o630FpXmS5aKm0FGypUlB
USIR10400813,EMINEM,7dGJo4pcD2V6oG8kP0tJRR,MOCKINGBIRD,561jH07mF1jHuk7KlaeF0s
GBAHS1901152,STORMZY,2SrSdSvpminqmStGELCSNd,SOUNDS OF THE SKENG,7fuSDngvlH3PJs3MbKVWNu
USSM12000925,POWFU FT BEABADOOBEE,6bmlMHgSheBauioMgKv2tn,DEATH BED,7eJMfftS33KTjuF7lTsMCx
USUM71805272,MAROON 5 FT CARDI B,04gDigrS5kc9YWfZHwBETP,GIRLS LIKE YOU,6V1bu6o1Yo5ZXnsCJU8Ovk
GBAYE0001406,KYLIE MINOGUE,4RVnAU35WRWra6OZ3CbbMA,SANTA BABY,0cM5URUqqQTpJWonmdzF1J
USCM51900314,DRAKE FT RICK ROSS,3TVXtAsR1Inumwj472S9r4,MONEY IN THE GRAVE,5ry2OE6R2zPQFDO85XkgRb
USSM10705090,ANDY WILLIAMS,4sj6D0zlMOl25nprDJBiU9,IT'S THE MOST WONDERFUL TIME OF THE YEAR,6PHydwtSLzGi9WJ3MyE50k
GBCEN1700257,SIGALA & PALOMA FAITH,1IueXOQyABrMOprrzwQJWN,LULLABY,5xzCzOAOfRi4DOttSzvznR
ITB002100115,MANESKIN,0lAWpj5szCSwM4rUMHYmrr,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk
NL1TK1900001,DUNCAN LAURENCE,3klZnJvYGIbWritVwQD434,ARCADE,1Xi84slp6FryDSCbzq4UCD
USCM51800191,DRAKE,3TVXtAsR1Inumwj472S9r4,NONSTOP,0TlLq3lA83rQOYtrqBqSct
GBAHS1900716,ED SHEERAN FT STORMZY,6eUKZXaKkcviH0Ku9w2n3V,TAKE ME BACK TO LONDON,1AI7UPw3fgwAFkvAlZWhE0
GBUM72200712,BECKY HILL/GALANTIS,4EPJlUEBy49EX1wuFOvtjK,RUN,6oYXbji1rn7U6bFuNYekpQ
GBUM72201160,DAVE,6Ip8FS7vWT1uKkJSweANQK,STARLIGHT,531KGXtBroSrOX9LVmiIgc
GBUM72102422,BECKY HILL & TOPIC,4EPJlUEBy49EX1wuFOvtjK,MY HEART GOES (LA DI DA),4xMbBESczlHPUO8QeYi56p
GBUM72205420,SAM SMITH/CALVIN HARRIS/REYEZ,2wY79sveU1sp5g7SokKOiI,I'M NOT HERE TO MAKE FRIENDS,3i0FkJYlU4MFfYkjFHXXAM
USUM71822236,ARIANA GRANDE,66CXWjxzNUsdJxJ2JdwvnR,IMAGINE,39LmTF9RgyakzSYX8txrow
USUG11802103,LIL WAYNE FT XXXTENTACION,55Aa2cqylxrFIXC767Z865,DON'T CRY,5BQrp63SHCVf4bzCzJePne
NGA3B2214004,REMA,46pWGuE3dSwY3bMMXGBvVS,CALM DOWN,6hgoYQDUcPyCz7LcTUHKxa
QM6MZ1886155,BTS,3Nrfpe0tUJi4K4DXYWgMUX,IDOL,54azQnjuDYDFfImXimGFsA
USUM71907349,SHAWN MENDES,7n2wHs1TKAczGzO7Dd2rGr,IF I CAN'T HAVE YOU,2bT1PH7Cw3J9p3t7nlXCdh
GBUM72101418,BECKY HILL,4EPJlUEBy49EX1wuFOvtjK,LAST TIME,54zJ1SxDe0CQhWRij7E0no
UKQNW1800009,AJ TRACEY,4Xi6LSfFqv26XgP9NKN26U,PSYCH OUT,2w4VBw2W3VQI6nk8CwkL3k
GBCNR8500002,KATE BUSH,1aSxMhuvixZ8h9dK9jIDwL,RUNNING UP THAT HILL,1PtQJZVZIdWIYdARpZRDFO
USAT22103685,GAYLE,2VSHKHBTiXWplO8lxcnUC9,ABCDEFU,4fouWK6XVHhzl78KzQ1UjL
USUM72208965,KENDRICK LAMAR/BLXST/AMANDA,2YZyLoL8N0Wb9xBt1NhZWg,DIE HARD,2g6tReTlM2Akp41g0HaeXN
USRC12100788,DOJA CAT FT SZA,5cj0lLjcoR7YOSnhnX0Po5,KISS ME MORE,748mdHapucXQri7IAO8yFK
GBUM72300569,ARRDEE/CAT BURNS,7m0BsF0t3K9WQFgKoPejfk,HOME FOR MY HEART,1PGc9smXkDk2I7v8zsI0GB
QMKSC1800039,FLIPP DINERO,2HUwZ0kumzCSlhFcjFZfpp,LEAVE ME ALONE,6V7g6qM8wheMivMWrzbPTM
USZ4V2000222,PAUL WOOLFORD & DIPLO/LOMAX,4CA8PTrbq1l5IgyvBA2JSV,LOOKING FOR ME,2KYnSFIrSbaKUXWetW7Klt
USQX92004148,RITT MOMNEY,7MPGCB854Qo4alYMOPkBka,PUT YOUR RECORDS ON,6AGOKlMZWLCaEJGnaROtF9
USUV71801467,SELENA GOMEZ,0C8ZW7ezQVs4URX5aX7Kqx,BACK TO YOU,4hQ6UGyWQIGJmHSo0J88JW
KRA402300002,JISOO,6UZ0ba50XreR4TM8u322gs,FLOWER,69CrOS7vEHIrhC2ILyEi0s
QMFME2102684,BTS,3Nrfpe0tUJi4K4DXYWgMUX,PERMISSION TO DANCE,3XYRV7ZSHqIRDG87DKTtry
QZHN61957747,ARIZONA ZERVAS,0vRvGUQVUjytro0xpb26bs,ROXANNE,696DnlkuDOXcMAnKlTgXXK
GBUM72102400,DAVE/KAMAL,6Ip8FS7vWT1uKkJSweANQK,MERCURY,1w6Gcw670LjrAnrbAWObqT
GBAHS1900714,ED SHEERAN/CABELLO/CARDI B,6eUKZXaKkcviH0Ku9w2n3V,SOUTH OF THE BORDER,4vUmTMuQqjdnvlZmAH61Qk
GBAHT2000546,NINES FT NSG,0tPKcpC8yXpfdWXFcN7Vwr,AIRPLANE MODE,0VIl2Fsjdj3ZE3lklT7S8w
USUG12000586,WEEKND,1Xyo4u8uXC1ZmMpatF05PJ,AFTER HOURS,2p8IUWQDrpjuFltbdgLOag
QMEU31910213,CKAY,048LktY5zMnakWq7PTtFrz,LOVE NWANTITI (AH AH AH),2Xr1dTzJee307rmrkt8c0g
GBARL2100623,CALVIN HARRIS FT TOM GRENNAN,7CajNmpbOovFoOoasH2HaY,BY YOUR SIDE,0vR2rIVORmgeKiGIgNT0fV
USSM11912588,HARRY STYLES,6KImCVD70vtIoJWnq6nGn3,ADORE YOU,3jjujdWJ72nww5eGnfs2E7
USRC11901584,CHRIS BROWN FT DRAKE,7bXgB6jMjp9ATFy66eO08Z,NO GUIDANCE,41Y7N9VYjtb7H3lo8SVyC2
GB1102000937,LITTLE MIX,3e7awlrlDSwF3iM0WBjGMp,HOLIDAY,5428XgSLRJfpMRN3r6YXob
GBUM71906950,SAM SMITH & DEMI LOVATO,2wY79sveU1sp5g7SokKOiI,I'M READY,1fipvP2zmef6vN2IwXfJhY
USAT22202139,LIZZO,56oDRnqbIiwx4mymNEv7dS,ABOUT DAMN TIME,1PckUlxKqWQs3RlWXVBLw3
GBCPZ1916611,ENDOR,6F3vLfyutkUhpM50G84eMt,PUMP IT UP,22p0GfE16ksLtRXtRWDPLB
USRC12002654,MILEY CYRUS,5YGY8feqx7naU7z4HrwZM6,MIDNIGHT SKY,4i2qxFEVVUi8yOYoxB8TCX
ITM381700091,MANESKIN,3zQtsOjnQriIuXMrRrGDXK,BEGGIN,47tVrRHqhNHLapPPAoNTG3
USUM71911808,MUSTARD FT RODDY RICCH,0YinUQ50QDB7ZxSCLyQ40k,BALLIN',3QzAOrNlsabgbMwlZt7TAY
